,Date,ObsTime,Hour,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
17,2020/10/10,18,17,1008.2,1011.6,24.3,20.6,80,2.6,20,8.3,30,0,0,0,0,...,0,...
18,2020/10/10,19,18,1008.2,1011.6,24.1,20.7,81,3.3,20,8.5,20,0,0,0,0,...,0,...
19,2020/10/10,20,19,1008.5,1011.9,24.1,20.9,82,3.4,20,8.4,360,0,0,...,0,18,0,3
20,2020/10/10,21,20,1008.5,1011.9,24.4,21,81,3.4,20,11.1,350,0,0,...,0,18,0,3
21,2020/10/10,22,21,1008.4,1011.8,24.5,21,81,3.2,20,10.3,40,0,0,...,0,...,0,...
22,2020/10/10,23,22,1008.3,1011.7,24.5,20.8,80,2.7,20,9.4,340,0,0,...,0,...,0,...
23,2020/10/10,24,23,1007.9,1011.3,24.4,21,81,1.7,30,9.1,30,0,0,...,0,...,0,...
0,2020/10/11,1,0,1007.3,1010.6,24.4,21.1,82,1.7,70,8.4,40,0,0,...,0,...,0,...
1,2020/10/11,2,1,1006.9,1010.2,24.5,21.2,82,1.2,50,7,80,0,0,...,0,...,0,...
2,2020/10/11,3,2,1006.8,1010.2,24.2,21.5,85,1,30,5,70,0,0,...,0,...,0,...
3,2020/10/11,4,3,1006.7,1010.1,23.9,21.4,86,1.4,20,3.8,20,0,0,...,0,...,0,...
4,2020/10/11,5,4,1007.1,1010.5,23.7,21.6,88,1.5,20,4.7,20,0,0,...,0,15,0,2
5,2020/10/11,6,5,1007.4,1010.8,23.8,21.7,88,1.1,50,4.8,40,0,0,0,0,...,0,...
6,2020/10/11,7,6,1007.7,1011.1,24.4,21.6,84,2,10,6.2,40,0,0,0,0,...,0,...
7,2020/10/11,8,7,1007.9,1011.2,26,21.7,77,1.6,20,6,10,0,0,0.1,0.44,15,1,7
8,2020/10/11,9,8,1007.7,1011,28.1,20.7,64,1.4,10,8.9,60,0,0,0.8,1.53,18,3,7
9,2020/10/11,10,9,1007.3,1010.6,29.4,20,57,2.5,20,10.3,30,0,0,1,2.33,...,5,...
10,2020/10/11,11,10,1006.8,1010.1,30,20.7,58,1.6,40,10.7,10,0,0,0.9,2.61,20,7,4
11,2020/10/11,12,11,1005.9,1009.2,29.9,20.7,58,4.2,50,11.5,60,0,0,1,2.72,...,8,...
12,2020/10/11,13,12,1004.7,1008,30.2,21,58,3.6,30,10.9,50,0,0,0.7,2.45,...,7,...
13,2020/10/11,14,13,1004.2,1007.5,29.6,21.6,62,2.8,10,10.8,330,0,0,0.6,2.03,12,5,7
14,2020/10/11,15,14,1004,1007.3,28.6,22.2,68,2.5,20,10.4,360,0,0,0.3,0.96,...,3,...
15,2020/10/11,16,15,1004.2,1007.5,28.6,22.1,68,2.8,20,8.7,360,0,0,0.1,0.6,...,1,...
16,2020/10/11,17,16,1004.7,1008,28,22.5,72,2.9,30,9.7,20,0,0,0.1,0.16,15,0,6
17,2020/10/11,18,17,1005.2,1008.5,27.1,23,78,2.1,30,7,50,0,0,0,0,...,0,...
18,2020/10/11,19,18,1005.5,1008.8,26.8,23.1,80,1.7,20,5.5,360,0,0,0,0,...,0,...
19,2020/10/11,20,19,1006.5,1009.8,26.2,23.1,83,2,10,6.4,360,0,0,...,0,10,0,8
20,2020/10/11,21,20,1007,1010.3,26.4,23.3,83,1.6,360,5.2,80,0,0,...,0,10,0,8
21,2020/10/11,22,21,1007.1,1010.4,25.9,23.2,85,2.4,20,6.7,10,0,0,...,0,...,0,...
22,2020/10/11,23,22,1007.1,1010.4,25.7,23.2,86,2.4,10,6,20,0,0,...,0,...,0,...
23,2020/10/11,24,23,1007,1010.3,25.2,23.5,90,2.7,20,6,360,0,0,...,0,...,0,...
0,2020/10/12,1,0,1006.7,1010,25,23.1,89,2.8,10,7.2,360,0,0,...,0,...,0,...
1,2020/10/12,2,1,1006.6,1009.9,24.6,23.4,93,2.7,10,7.7,360,0,0,...,0,...,0,...
2,2020/10/12,3,2,1006.3,1009.6,24.9,23.1,90,2.2,10,6.9,360,0,0,...,0,...,0,...
3,2020/10/12,4,3,1006.4,1009.7,24.9,23.1,90,2.7,10,9.3,350,0,0,...,0,...,0,...
4,2020/10/12,5,4,1006.5,1009.8,24.5,23.6,95,2,20,7.5,20,T,0.4,...,0,6,0,10
5,2020/10/12,6,5,1006.8,1010.1,24.6,24,96,2.8,10,8.9,360,T,0.6,0,0,...,0,...
6,2020/10/12,7,6,1007.4,1010.7,24.9,23.9,94,2.9,20,7.3,40,0,0,0,0,...,0,...
7,2020/10/12,8,7,1007.6,1010.9,25.3,23.6,90,2.5,10,9.5,360,0,0,0,0,6,0,10
8,2020/10/12,9,8,1007.7,1011,26,23.5,86,3,20,8.4,10,0,0,0,0.3,9,1,8
9,2020/10/12,10,9,1007.6,1010.9,26.3,23.2,83,3.6,20,9.4,360,0,0,0,0.49,...,1,...
10,2020/10/12,11,10,1006.7,1010,27.2,23.1,78,3.7,10,9.3,310,0,0,0,0.62,9,2,8
11,2020/10/12,12,11,1005.5,1008.8,27.7,23.3,77,3.4,10,10.2,20,0,0,0,0.64,...,3,...
12,2020/10/12,13,12,1004.8,1008.1,28,23,74,3.6,10,10.8,10,0,0,0,0.69,...,3,...
13,2020/10/12,14,13,1004.2,1007.5,28.3,23.2,74,3.7,360,9.8,340,0,0,0,0.67,12,3,8
14,2020/10/12,15,14,1004.4,1007.7,28.5,23.5,74,2.3,360,7.8,350,0,0,0,0.47,...,1,...
15,2020/10/12,16,15,1005.2,1008.5,28.4,23,73,1.7,10,7.4,30,0,0,0,0.08,...,0,...
16,2020/10/12,17,16,1006,1009.3,26.6,23,81,3.9,10,8.4,360,0,0,0,0,15,0,7
17,2020/10/12,18,17,1006.4,1009.7,25.8,23.1,85,2.7,20,7.3,30,0,0,0,0,...,0,...
18,2020/10/12,19,18,1007,1010.3,25.6,23.3,87,1.8,40,7.2,30,0,0,0,0,...,0,...
19,2020/10/12,20,19,1007.6,1010.9,25.4,23.1,87,2.7,40,8.4,20,0,0,...,0,10,0,6
20,2020/10/12,21,20,1007.7,1011,25.3,23.2,88,2.2,30,7.5,40,0,0,...,0,10,0,6
21,2020/10/12,22,21,1007.4,1010.7,25.3,23.2,88,1.9,20,8.3,50,0,0,...,0,...,0,...
22,2020/10/12,23,22,1007.7,1011,25.2,23.1,88,3.1,20,9.4,360,0,0,...,0,...,0,...
23,2020/10/12,24,23,1007.8,1011.1,25,22.9,88,2.5,20,10.3,30,0,0,...,0,...,0,...
0,2020/10/13,1,0,1007.9,1011.2,24.8,22.5,87,1.8,40,6.7,360,0,0,...,0,...,0,...
1,2020/10/13,2,1,1008.1,1011.4,24.8,22.5,87,1.3,50,7.1,60,0,0,...,0,...,0,...
2,2020/10/13,3,2,1008.1,1011.4,24.7,22.4,87,1.9,80,5.3,40,0,0,...,0,...,0,...
3,2020/10/13,4,3,1008,1011.3,24.8,22.4,87,0.8,10,6.8,30,0,0,...,0,...,0,...
4,2020/10/13,5,4,1008.4,1011.8,24.1,22.2,89,2,30,7.3,40,0,0,...,0,10,0,6
5,2020/10/13,6,5,1009.1,1012.5,23.9,22.3,91,2.4,20,8.4,30,0,0,0,0,...,0,...
6,2020/10/13,7,6,1009.5,1012.9,23.9,22.9,94,3.4,10,8.8,360,T,0.3,0,0,...,0,...
7,2020/10/13,8,7,1009.7,1013.1,24.3,22.8,91,2.5,10,10,10,T,0.1,0,0.22,8,0,10
8,2020/10/13,9,8,1009.5,1012.8,26.4,22.6,80,3.4,20,10.1,20,0,0,0.2,0.86,18,2,6
9,2020/10/13,10,9,1009.5,1012.8,26.5,21.3,73,4.4,10,12.9,20,0,0,0.6,1.69,...,4,...
10,2020/10/13,11,10,1008.8,1012.1,27.9,22.5,73,2.8,50,12.1,20,0,0,0.3,1.38,18,5,4
11,2020/10/13,12,11,1008.9,1012.2,28.2,22.7,72,0.8,350,10.4,20,0,0,0.1,0.86,...,4,...
12,2020/10/13,13,12,1008.9,1012.2,27.2,22.4,75,2.7,360,8.9,40,0,0,0,0.5,...,2,...
13,2020/10/13,14,13,1008.1,1011.4,27.2,22.6,76,2.8,20,8.6,360,0,0,0,0.24,20,1,10
14,2020/10/13,15,14,1007.7,1011,27.7,22.6,74,2.5,10,7.4,320,0,0,0,0.6,...,1,...
15,2020/10/13,16,15,1008.1,1011.4,28,22.7,73,2.2,20,9.3,360,0,0,0.4,0.74,...,1,...
16,2020/10/13,17,16,1008.6,1011.9,26.4,22.2,78,2.8,80,10.6,360,0,0,0.1,0.22,20,0,6
17,2020/10/13,18,17,1008.7,1012,25.7,22.2,81,2.9,60,9.6,90,0,0,0,0,...,0,...
18,2020/10/13,19,18,1009.3,1012.6,25.4,21.9,81,3.2,50,10.9,20,0,0,0,0,...,0,...
19,2020/10/13,20,19,1010.3,1013.7,25.1,21.8,82,2.7,70,13.1,30,0,0,...,0,20,0,2
20,2020/10/13,21,20,1010.9,1014.3,24.9,21.4,81,2.7,60,10.8,70,0,0,...,0,20,0,2
21,2020/10/13,22,21,1010.8,1014.2,24.9,21,79,2.9,50,11.2,360,0,0,...,0,...,0,...
22,2020/10/13,23,22,1010.9,1014.3,24.8,21.1,80,3,60,10.8,80,0,0,...,0,...,0,...
23,2020/10/13,24,23,1010.5,1013.9,24.8,21.3,81,2.5,60,10.2,50,0,0,...,0,...,0,...
0,2020/10/14,1,0,1009.8,1013.2,24.4,21.4,83,1.3,60,8.3,80,0,0,...,0,...,0,...
1,2020/10/14,2,1,1009.8,1013.2,24.8,21.1,80,3.2,70,9.6,40,0,0,...,0,...,0,...
2,2020/10/14,3,2,1010,1013.4,24.9,21,79,2.9,60,9.3,100,0,0,...,0,...,0,...
3,2020/10/14,4,3,1010.3,1013.7,25,20.5,76,2.5,60,7.8,60,0,0,...,0,...,0,...
4,2020/10/14,5,4,1011,1014.4,25.1,20.2,74,0.9,70,6.4,80,0,0,...,0,20,0,9
5,2020/10/14,6,5,1011.6,1015,24.8,20.3,76,2.7,50,8.2,50,0,0,0,0,...,0,...
6,2020/10/14,7,6,1011.7,1015.1,25,20.3,75,2.2,40,5.3,40,0,0,0.2,0.03,...,0,...
7,2020/10/14,8,7,1011.9,1015.2,27.2,20.4,66,3.3,50,10,70,0,0,1,0.96,15,1,3
8,2020/10/14,9,8,1011.5,1014.8,28,20.4,63,4,20,10.3,360,0,0,1,1.65,15,3,4
9,2020/10/14,10,9,1011.5,1014.8,28.5,20.3,61,5,10,13.6,10,0,0,1,2.23,...,5,...
10,2020/10/14,11,10,1011.1,1014.4,29.1,20.3,59,5.1,20,17,10,0,0,1,2.69,15,8,2
11,2020/10/14,12,11,1010.5,1013.8,29,20.5,60,5.3,20,14,350,0,0,1,2.99,...,9,...
12,2020/10/14,13,12,1009.5,1012.8,29.1,20.1,58,4.1,50,16.2,60,0,0,1,2.9,...,8,...
13,2020/10/14,14,13,1009.2,1012.5,28.9,19.6,57,5.7,30,16.3,30,0,0,1,2.4,20,6,2
14,2020/10/14,15,14,1008.9,1012.2,27.6,20.7,66,4.9,30,14.9,40,0,0,1,1.86,...,4,...
15,2020/10/14,16,15,1008.7,1012,27.5,21.1,68,3,50,13.5,40,0,0,1,1.15,...,2,...
16,2020/10/14,17,16,1009,1012.3,26.8,21.1,71,3.3,30,10.9,80,0,0,0.5,0.3,20,0,0
17,2020/10/14,18,17,1009.3,1012.6,25.8,21,75,2.7,40,8.7,60,0,0,0,0,...,0,...
18,2020/10/14,19,18,1010.1,1013.4,25.8,21,75,4.1,40,11.8,20,0,0,0,0,...,0,...
19,2020/10/14,20,19,1010.7,1014,25.7,20.7,74,4,40,12.6,40,0,0,...,0,12,0,0
20,2020/10/14,21,20,1010.9,1014.2,25.6,20.6,74,3.6,50,10.3,60,0,0,...,0,12,0,0
21,2020/10/14,22,21,1011,1014.3,25.5,20.5,74,3.5,40,13.4,70,0,0,...,0,...,0,...
22,2020/10/14,23,22,1011,1014.4,25.2,20.5,75,3.1,40,11.3,70,0,0,...,0,...,0,...
23,2020/10/14,24,23,1011,1014.4,25,20.5,76,3.3,30,12.7,360,0,0,...,0,...,0,...
0,2020/10/15,1,0,1010.9,1014.3,24.9,20.2,75,3.4,30,12.6,20,0,0,...,0,...,0,...
1,2020/10/15,2,1,1010.3,1013.7,24.8,20,75,4,40,11.3,60,0,0,...,0,...,0,...
2,2020/10/15,3,2,1009.8,1013.2,24.7,19.8,74,3.1,40,12,40,0,0,...,0,...,0,...
3,2020/10/15,4,3,1009.8,1013.2,24.7,20,75,2.6,60,11,60,0,0,...,0,...,0,...
4,2020/10/15,5,4,1010,1013.4,24.6,19.9,75,2.9,40,10.6,10,0,0,...,0,10,0,0
5,2020/10/15,6,5,1010.2,1013.6,24.6,19.9,75,4.2,40,11.4,10,0,0,0,0,...,0,...
6,2020/10/15,7,6,1010.3,1013.6,25.3,20.3,74,3.4,40,12.2,50,0,0,0.6,0.24,...,0,...
7,2020/10/15,8,7,1010.4,1013.7,26.9,19.7,65,4.4,40,12.5,20,0,0,1,0.93,20,1,1
8,2020/10/15,9,8,1010.7,1014,28.3,19.2,58,3.1,50,17.3,30,0,0,1,1.64,20,3,1
9,2020/10/15,10,9,1011,1014.3,28.7,19.4,57,4.9,40,16.2,50,0,0,1,2.29,...,5,...
10,2020/10/15,11,10,1010.7,1014,28.9,19.5,57,5.5,40,15.1,60,0,0,1,2.76,20,7,1
11,2020/10/15,12,11,1009.8,1013.1,29.1,20.1,58,4.6,40,18.2,20,0,0,1,3,...,8,...
12,2020/10/15,13,12,1008.9,1012.2,29.2,19.9,57,4.5,50,14.8,20,0,0,1,2.87,...,8,...
13,2020/10/15,14,13,1008.6,1011.9,29.2,20.1,58,3.4,30,13.7,90,0,0,1,2.37,20,6,4
14,2020/10/15,15,14,1008.2,1011.5,28,20.8,65,4.9,50,14.4,30,0,0,1,1.87,...,4,...
15,2020/10/15,16,15,1008.3,1011.6,27.4,20.9,68,5,40,15.5,70,0,0,1,1.11,...,1,...
16,2020/10/15,17,16,1008.6,1011.9,26.7,21,71,3,10,14,30,0,0,0.5,0.3,15,0,6
17,2020/10/15,18,17,1008.7,1012,26.1,21.4,75,3.3,20,11.2,30,0,0,0,0,...,0,...
18,2020/10/15,19,18,1009,1012.3,25.9,21.6,77,2.7,10,11.8,40,0,0,0,0,...,0,...
19,2020/10/15,20,19,1009.5,1012.8,26.1,21.3,75,3.4,50,10.9,40,0,0,...,0,12,0,3
20,2020/10/15,21,20,1009.9,1013.2,26.2,21.2,74,3,60,11.4,360,0,0,...,0,12,0,1
21,2020/10/15,22,21,1010,1013.3,26.1,21.1,74,3,50,9.8,70,0,0,...,0,...,0,...
22,2020/10/15,23,22,1010.2,1013.5,26.3,21.3,74,1.8,40,11.1,70,0,0,...,0,...,0,...
23,2020/10/15,24,23,1010.1,1013.4,25.9,21.8,78,1.9,90,8.2,50,0,0,...,0,...,0,...
0,2020/10/16,1,0,1010,1013.3,25.8,21.9,79,2.7,50,7.3,50,0,0,...,0,...,0,...
1,2020/10/16,2,1,1010,1013.3,25.7,21.8,79,1.4,50,6.2,60,0,0,...,0,...,0,...
2,2020/10/16,3,2,1009.9,1013.2,25.5,22,81,2,80,5.9,20,0,0,...,0,...,0,...
3,2020/10/16,4,3,1009.5,1012.8,25.7,22,80,2.4,50,5.9,50,0,0,...,0,...,0,...
4,2020/10/16,5,4,1009.8,1013.1,25.5,22,81,1.6,50,5.2,20,0,0,...,0,12,0,3
5,2020/10/16,6,5,1010.3,1013.6,25.5,21.8,80,1.2,70,5.6,60,0,0,0,0,...,0,...
6,2020/10/16,7,6,1010.5,1013.8,25.9,21.8,78,1.3,40,5.3,60,0,0,0.1,0.14,...,0,...
7,2020/10/16,8,7,1010.7,1014,27,21.3,71,1.9,50,7.5,80,0,0,0,0.47,15,1,7
8,2020/10/16,9,8,1011,1014.3,28.7,19.6,58,3.2,50,9.1,50,0,0,0.8,1.55,18,3,5
9,2020/10/16,10,9,1011.2,1014.5,30.3,19.4,52,2.9,50,8.7,50,0,0,1,2.27,...,5,...
10,2020/10/16,11,10,1010.4,1013.7,30.4,20.7,56,3.2,50,7.2,60,0,0,0.4,1.82,18,6,7
11,2020/10/16,12,11,1009.5,1012.8,31.3,20.2,52,2.3,50,6.3,20,0,0,0.2,1.61,...,5,...
12,2020/10/16,13,12,1009,1012.3,31.1,19.1,49,3.2,30,8.1,60,0,0,1,2.63,...,7,...
13,2020/10/16,14,13,1008.8,1012.1,29,20.4,60,4.1,360,9.1,360,0,0,0.3,1.68,16,4,8
14,2020/10/16,15,14,1008.8,1012.1,28.1,21.2,66,3.8,10,12.3,10,0,0,0.3,1.4,...,3,...
15,2020/10/16,16,15,1008.8,1012.1,26.5,21.1,72,4.2,20,11.8,360,0,0,0.5,0.73,...,1,...
16,2020/10/16,17,16,1009.4,1012.7,25.4,21.5,79,4,20,10.8,40,0,0,0.4,0.25,12,0,7
17,2020/10/16,18,17,1009.6,1013,24.7,21.6,83,3.5,10,9.9,360,0,0,0,0,...,0,...
18,2020/10/16,19,18,1010.6,1014,24.8,21.1,80,4.4,20,11.5,360,0,0,0,0,...,0,...
19,2020/10/16,20,19,1011.5,1014.9,24.8,20.9,79,3.7,20,10.9,40,0,0,...,0,12,0,8
20,2020/10/16,21,20,1011.9,1015.3,24.6,21.1,81,2.8,30,9.9,360,0,0,...,0,12,0,6
21,2020/10/16,22,21,1012.3,1015.7,24.7,20.6,78,2.8,10,9.6,50,0,0,...,0,...,0,...
22,2020/10/16,23,22,1012.5,1015.9,24.4,20.3,78,2.8,10,8.1,80,0,0,...,0,...,0,...
23,2020/10/16,24,23,1012.1,1015.5,23.6,20.5,83,2.9,10,8.6,360,0,0,...,0,...,0,...
0,2020/10/17,1,0,1011.9,1015.3,23.4,20.8,85,2.3,20,7,340,0,0,...,0,...,0,...
1,2020/10/17,2,1,1011.7,1015.1,23.8,20.5,82,3.5,10,9.9,20,0,0,...,0,...,0,...
2,2020/10/17,3,2,1011.7,1015.1,23.1,20.5,85,3.9,10,12.5,360,0,0,...,0,...,0,...
3,2020/10/17,4,3,1011.6,1015,22.7,20.1,85,3.2,20,12,10,0,0,...,0,...,0,...
4,2020/10/17,5,4,1011.9,1015.3,22.9,18.9,78,2.9,20,10.9,70,0,0,...,0,12,0,8
5,2020/10/17,6,5,1012.7,1016.1,23.3,18.2,73,3.4,40,10,50,0,0,0,0,...,0,...
6,2020/10/17,7,6,1012.7,1016.1,23.7,18.4,72,2.9,40,9.8,20,0,0,0,0.08,...,0,...
7,2020/10/17,8,7,1012.9,1016.3,24.6,18.6,69,3.1,40,9.9,40,0,0,0.2,0.62,15,1,8
8,2020/10/17,9,8,1013.4,1016.8,25.8,18.8,65,2.6,20,11.8,60,0,0,0.3,1.11,15,2,7
9,2020/10/17,10,9,1013.6,1017,26,17.8,61,4.1,10,11.6,40,0,0,0.4,1.69,...,4,...
10,2020/10/17,11,10,1013.1,1016.5,25.9,18.4,63,4.3,40,13.8,20,0,0,0.4,2.09,20,6,7
11,2020/10/17,12,11,1012.5,1015.9,25.8,18.2,63,4.6,10,11.2,50,0,0,0.5,2.12,...,7,...
12,2020/10/17,13,12,1011.8,1015.1,26,17.9,61,5.1,10,12.2,10,0,0,0.7,2.04,...,6,...
13,2020/10/17,14,13,1011.4,1014.7,26.1,18.2,62,4.6,10,12.5,30,0,0,0.7,1.96,20,5,8
14,2020/10/17,15,14,1011.3,1014.7,25,18.9,69,4.6,20,13.4,40,0,0,0.7,1.45,...,3,...
15,2020/10/17,16,15,1011.2,1014.6,24.1,19.2,74,4,20,12.8,10,0,0,0.1,0.64,...,1,...
16,2020/10/17,17,16,1011.7,1015.1,23.7,19.5,77,3.9,20,11.5,10,0,0,0,0,20,0,9
17,2020/10/17,18,17,1012.1,1015.5,23.1,19.7,81,3.6,10,11.5,30,0,0,0,0,...,0,...
18,2020/10/17,19,18,1012.8,1016.2,22.7,19.6,83,2.7,360,11.3,30,0,0,0,0,...,0,...
19,2020/10/17,20,19,1013.7,1017.1,22.8,19.6,82,3,30,9.1,30,0,0,...,0,10,0,10
20,2020/10/17,21,20,1014.1,1017.5,22.8,19.6,82,4,10,11.1,10,0,0,...,0,10,0,8
21,2020/10/17,22,21,1013.9,1017.3,22.8,19.6,82,3.1,20,10.6,10,0,0,...,0,...,0,...
22,2020/10/17,23,22,1013.5,1016.9,22.8,19.6,82,3.4,10,9.5,360,0,0,...,0,...,0,...
23,2020/10/17,24,23,1013.4,1016.8,22.6,19.7,84,3.1,10,9.9,10,0,0,...,0,...,0,...
0,2020/10/18,1,0,1012.5,1015.9,22.5,19.5,83,3.6,10,9.9,360,0,0,...,0,...,0,...
1,2020/10/18,2,1,1012.2,1015.6,22.7,19.6,83,2.8,10,10.3,30,0,0,...,0,...,0,...
2,2020/10/18,3,2,1012.2,1015.6,22.8,19.7,83,3.2,20,9.4,350,0,0,...,0,...,0,...
3,2020/10/18,4,3,1012.1,1015.5,23,19.7,82,2.7,20,8.5,20,0,0,...,0,...,0,...
4,2020/10/18,5,4,1011.9,1015.3,22.7,19.5,82,3.5,20,9.6,360,0,0,...,0,10,0,8
5,2020/10/18,6,5,1011.9,1015.3,22.6,19.6,83,2.8,20,8.9,60,0,0,0,0,...,0,...
6,2020/10/18,7,6,1012.7,1016.1,23,20,83,3.3,20,8.4,20,0,0,0,0,...,0,...
7,2020/10/18,8,7,1013.2,1016.6,24.3,19.5,75,4.1,10,11.4,30,0,0,0.5,0.81,18,1,8
8,2020/10/18,9,8,1013.2,1016.6,25.4,19.1,68,3.9,20,11,30,0,0,0.8,1.51,20,2,6
9,2020/10/18,10,9,1012.8,1016.1,26.3,18.7,63,3.9,10,11.6,30,0,0,0.9,1.91,...,4,...
10,2020/10/18,11,10,1011.9,1015.2,25.9,19.6,68,5.1,20,13.8,60,0,0,0.5,1.61,20,5,7
11,2020/10/18,12,11,1011.4,1014.7,25.9,18.3,63,5.8,20,15.4,40,0,0,0.9,2.61,...,8,...
12,2020/10/18,13,12,1010.7,1014,25.9,18.2,63,5.5,10,15.8,50,0,0,0.9,2.48,...,7,...
13,2020/10/18,14,13,1010.6,1013.9,25.4,18.9,67,4.1,20,17.3,20,0,0,0.9,1.86,20,5,5
14,2020/10/18,15,14,1010.7,1014.1,24.7,19.4,72,5.3,20,15.2,360,0,0,0.9,1.76,...,3,...
15,2020/10/18,16,15,1011.3,1014.7,23.4,19.5,79,5.9,20,14.8,20,0,0,0.9,1.06,...,1,...
16,2020/10/18,17,16,1012.1,1015.5,22.8,19.4,81,4,10,12.2,40,0,0,0.1,0.25,20,0,9
17,2020/10/18,18,17,1012.8,1016.2,22.5,19.2,82,4.2,10,11.9,30,0,0,0,0,...,0,...
18,2020/10/18,19,18,1013.7,1017.1,21.9,19.3,85,5.3,10,13.6,360,0,0,0,0,...,0,...
19,2020/10/18,20,19,1014.2,1017.6,21.8,19,84,4.1,20,12.5,30,0,0,...,0,10,0,9
20,2020/10/18,21,20,1013.8,1017.2,21.6,18.8,84,3.3,20,13.5,70,0,0,...,0,10,0,9
21,2020/10/18,22,21,1013.6,1017,21.5,18.7,84,3,20,12.8,10,0,0,...,0,...,0,...
22,2020/10/18,23,22,1013,1016.4,21.9,17.9,78,3,50,12,50,0,0,...,0,...,0,...
23,2020/10/18,24,23,1012.6,1016,22.1,18.1,78,3.5,30,11.3,360,0,0,...,0,...,0,...
0,2020/10/19,1,0,1011.9,1015.3,22.1,18.1,78,3.5,20,11.8,40,0,0,...,0,...,0,...
1,2020/10/19,2,1,1011.5,1014.9,22.4,17.7,75,4,30,12.5,40,0,0,...,0,...,0,...
2,2020/10/19,3,2,1011.1,1014.5,22.4,18.2,77,3.2,20,11.4,50,0,0,...,0,...,0,...
3,2020/10/19,4,3,1010.9,1014.3,22.4,18.6,79,3.3,20,10.4,30,0,0,...,0,...,0,...
4,2020/10/19,5,4,1011.2,1014.6,22.5,18.5,78,3.2,30,11.8,40,0,0,...,0,10,0,8
5,2020/10/19,6,5,1011.4,1014.8,22.4,18.8,80,4.1,40,15.8,20,0,0,0,0,...,0,...
6,2020/10/19,7,6,1012.2,1015.6,22.7,18.7,78,3.8,20,15.7,20,0,0,0.3,0.06,...,0,...
7,2020/10/19,8,7,1012.7,1016.1,24.2,17.7,67,4.7,20,14,40,0,0,1,0.9,20,1,2
8,2020/10/19,9,8,1012.6,1016,25,17.1,62,3.8,30,14.4,80,0,0,1,1.63,20,3,1
9,2020/10/19,10,9,1012.5,1015.9,25.6,16.5,57,4.5,20,17.2,80,0,0,1,2.23,...,5,...
10,2020/10/19,11,10,1011.9,1015.2,25.8,16.4,56,6.1,40,16.4,50,0,0,1,2.62,20,7,1
11,2020/10/19,12,11,1011,1014.3,27,16.8,54,2.9,30,17.1,10,0,0,1,3,...,8,...
12,2020/10/19,13,12,1010.5,1013.8,26.5,18,60,4.8,30,13.6,40,0,0,1,2.72,...,7,...
13,2020/10/19,14,13,1010.3,1013.6,25.6,18.8,66,5.4,20,14.2,360,0,0,0.7,1.69,18,5,5
14,2020/10/19,15,14,1010.3,1013.7,24.8,19,70,4.2,20,13.2,10,0,0,0.2,0.82,...,2,...
15,2020/10/19,16,15,1010.7,1014.1,24.1,19.2,74,5.5,20,15.8,20,0,0,0.4,0.69,...,1,...
16,2020/10/19,17,16,1011.3,1014.7,23.7,19.3,76,3.8,20,14,10,0,0,0.2,0.24,20,0,3
17,2020/10/19,18,17,1011.9,1015.3,23.1,19.7,81,2.5,10,10.5,50,0,0,0,0,...,0,...
18,2020/10/19,19,18,1012.7,1016.1,23.6,19.5,78,3.3,10,10.7,350,0,0,0,0,...,0,...
19,2020/10/19,20,19,1013.5,1016.9,23.5,19.7,79,3.7,20,10.9,20,0,0,...,0,12,0,4
20,2020/10/19,21,20,1013.8,1017.2,23,19.9,83,2.6,20,10.3,50,0,0,...,0,12,0,3
21,2020/10/19,22,21,1013.5,1016.9,23,20.2,84,4.5,10,10.7,20,0,0,...,0,...,0,...
22,2020/10/19,23,22,1012.4,1015.8,23.5,19.8,80,3.3,10,11.4,360,0,0,...,0,...,0,...
23,2020/10/19,24,23,1011.8,1015.2,23.7,19.4,77,4.1,20,12.4,40,0,0,...,0,...,0,...
0,2020/10/20,1,0,1011.6,1015,23.6,18.9,75,3.8,30,12.1,60,0,0,...,0,...,0,...
1,2020/10/20,2,1,1011.5,1014.9,23.5,19,76,3.5,20,11.8,60,0,0,...,0,...,0,...
2,2020/10/20,3,2,1011,1014.4,23.4,19.2,77,3.3,10,10.9,70,0,0,...,0,...,0,...
3,2020/10/20,4,3,1011.1,1014.5,23.1,19.1,78,3.9,20,13.9,20,0,0,...,0,...,0,...
4,2020/10/20,5,4,1010.9,1014.3,23,19.4,80,3.5,20,12.1,40,0,0,...,0,12,0,1
5,2020/10/20,6,5,1010.6,1014,23.5,19.7,79,3.3,30,13.6,50,0,0,0,0,...,0,...
6,2020/10/20,7,6,1011,1014.4,23.9,19.6,77,5.1,10,13.3,60,0,0,0.6,0.19,...,0,...
7,2020/10/20,8,7,1011.1,1014.5,24.9,18.6,68,5,20,14.7,60,0,0,1,0.88,15,1,1
8,2020/10/20,9,8,1010.7,1014,25.8,18.3,63,5.5,10,18.4,10,0,0,1,1.59,15,3,1
9,2020/10/20,10,9,1010.4,1013.7,26.8,18.1,59,5.3,20,16.4,10,0,0,1,2.24,...,5,...
10,2020/10/20,11,10,1009.5,1012.8,27.2,18.5,59,5.8,10,17.5,30,0,0,1,2.62,20,7,1
11,2020/10/20,12,11,1008.3,1011.6,27.6,18.9,59,5.8,20,18.6,10,0,0,1,2.97,...,8,...
